"ID","cntry","cntry_code","year","gdppc","gdppc_lag2","gdppc_lag1","pop","unemp","lifeexp","popden","rural","tourarriv","export","import","grossexp","inflation","fertility","industry","biz","evecount","gdppcgr","gdppcgr_lag2","gdppcgr_lag1","TreatBRA","TreatGBR","TreatCAN","TreatZAF","expimp"
32,"Spain","ESP",2009,37504.63363,39598.90708,39317.92594,46362946,17.85700035,81.47560976,92.97507,21.79,52178000,23.06169,23.93318,100.8715,0.143905,1.38,24.89968,0.642832486,0,-4.611871706,1.704522023,-0.709567924,0,0,0,0,0.963586535512623
33,"Sweden","SWE",2009,46077.24549,49025.58151,48527.27581,9298515,8.350999832,81.35121951,22.66051,15.098,4899000,43.45398,38.05488,94.90319,2.368457,1.94,22.40298,2.052717485,0,-5.151262729,2.675002671,-1.223069578,0,0,0,0,1.1418766791539
34,"Switzerland","CHE",2009,63254.34561,64943.52257,65505.25738,7743831,4.116000175,82.04390244,195.967,26.419,8294000,57.23045,49.69971,92.46929,0.361828,1.5,25.49751,8.801107709,1,-3.436225944,3.185584608,0.864917241,0,0,0,0,1.15152482781087
35,"Turkey","TUR",2009,18734.75843,19982.2317,19911.684,71321399,12.55200005,74.074,92.66972,29.759,30187000,22.57367,23.3588,100.7851,5.401803,2.168,24.05599,1.331751257,0,-5.910728454,3.785102354,-0.353052184,0,0,0,0,0.96638825624604
36,"United Kingdom","GBR",2009,41672.94281,44323.21605,43852.10763,62276270,7.537000179,80.05121951,257.4144,18.969,28199000,26.37308,27.97876,101.6056,1.65328,1.89,18.73707,0.603386674,1,-4.969350243,1.636058451,-1.062893134,0,1,0,0,0.942610751870347
37,"United States","USA",2009,53517.54431,55996.89839,55393.97974,306771529,9.25399971,78.3902439,33.5364,19.394,55103000,10.94888,13.69269,102.7438,0.76235,2.002,19.324,1.114843565,3,-3.38743566,0.911865598,-1.076700087,0,0,0,0,0.799614977042495
38,"Brazil","BRA",2009,13957.67912,13560.5451,14110.34514,193886508,8.522000313,73.3,23.19733,15.956,4802000,10.85137,11.2546,100.4032,7.313483,1.818,21.87859,1.888455825,0,-1.081943896,4.974704674,4.054409568,1,0,0,0,0.964171983011391
39,"China","CHN",2009,8002.152495,6738.294474,7351.066356,1331260000,4.71999979,74.119,141.8012,52.12,50875000,24.74986,20.43502,96.07725,-0.21053,1.623,45.95715,2.568888613,1,8.857029819,13.63634486,9.093872102,0,0,0,0,1.21114929175504
40,"India","IND",2009,3946.915788,3653.214964,3711.213336,1217726215,5.565999985,66.244,409.5689,69.413,5168000,20.40052,25.87235,107.5318,7.040365,2.661,31.12137,2.651593127,0,6.351088711,6.04817406,1.587598136,0,0,0,0,0.788506648990138
41,"Indonesia","IDN",2009,7904.920437,7318.192526,7656.295456,238620563,6.105999947,68.853,131.7203,50.866,6324000,24.15912,21.353,99.27713,8.274752,2.492,47.65212,0.90391942,0,3.247327414,4.946465429,4.620033267,0,0,0,0,1.13141572612748
42,"South Africa","ZAF",2009,12262.14352,12402.05123,12628.20109,50477011,23.53800011,56.46,41.61028,38.313,7012000,27.91189,27.50637,100.0774,7.504521,2.608,27.58362,2.576394037,0,-2.898730937,4.008500447,1.823487575,0,0,0,1,1.01474276685728
43,"Costa Rica","CRI",2009,15344.64083,15196.90269,15695.05467,4520740,7.712999821,78.626,88.5378,29.425,1923000,34.84007,35.33775,100.4977,9.827298,1.903,23.64502,5.283016132,0,-2.232638559,6.713682506,3.277983602,0,0,0,0,0.985916477421454
44,"Russian Federation","RUS",2009,23237.66502,23954.43155,25211.13053,142785342,8.300999641,68.68463415,8.71872,26.358,21339000,27.9381,20.49696,94.34946,1.970613,1.542,29.32694,2.99212948,0,-7.827749092,8.685760611,5.246214034,0,0,0,0,1.36303627464756
1,"Australia","AUS",2010,45354.40423,45196.7317,45132.30771,22031750,5.210999966,81.69512195,2.867859,14.818,5790000,19.81001,20.83966,101.0295,1.167233,1.928,25.15142,3.072118666,1,0.492100956,1.601262237,-0.142541245,0,0,0,0,0.950591804280876
2,"Austria","AUT",2010,52128.70105,53458.60478,51311.52543,8363404,4.820000172,80.5804878,101.2874,42.601,22004000,51.26216,47.75764,96.60231,0.873055,1.44,25.53499,-5.615650034,1,1.592577128,1.143307119,-4.016340042,0,0,0,0,1.07338134798956
3,"Belgium","BEL",2010,48010.81972,48462.13098,47102.33028,10895586,8.291999817,80.18292683,359.8278,2.349,7186000,75.85006,74.14761,98.29754,1.892085,1.86,20.89458,26.09241495,1,1.928756882,-0.343464812,-2.805903633,0,0,0,0,1.02296028152492
4,"Canada","CAN",2010,45043.82706,46037.95682,44182.43386,34004889,8.055999756,81.24634146,3.739468,19.063,16219000,29.23608,31.11385,102.196,2.868094,1.6269,26.71312,1.841673352,1,1.949628213,-0.080294856,-4.030419865,0,0,1,0,0.93964842023729
5,"Chile","CHL",2010,20602.44078,20193.48191,19668.1592,17062536,8.423999786,78.779,22.94795,12.926,2801000,37.74511,31.3186,93.57349,8.962294,1.884,35.69509,7.330402955,0,4.750223814,2.426197172,-2.601446898,0,0,0,0,1.20519786963657
6,"Colombia","COL",2010,11892.55985,11507.57154,11517.4411,45222700,10.98400021,75.424,40.75953,22.036,1405000,16.34084,17.92376,101.5858,3.741545,1.992,31.37136,2.243830752,0,3.402530845,2.07578651,0.020720027,0,0,0,0,0.91168594089633
7,"Czech Republic","CZE",2010,33505.20625,34710.74805,32856.01471,10474410,7.278999805,77.42439024,135.6086,26.745,6334000,66.02952,62.93756,96.90804,-1.42545,1.51,33.259,4.900684091,0,1.975868191,1.834145074,-5.343397792,0,0,0,0,1.04912742089144
8,"Denmark","DNK",2010,50946.76336,53109.03318,50233.70269,5547683,7.464000225,79.1,130.7491,13.205,9425000,50.52293,43.57705,93.05412,3.224073,1.87,19.70492,-3.654669083,0,1.419486593,-1.094842118,-5.414013998,0,0,0,0,1.15939307502458
9,"Estonia","EST",2010,26182.05596,29667.06565,25433.94166,1331475,16.70700073,75.42926829,31.41012,31.906,2511000,74.44533,68.07659,93.63231,1.826291,1.72,24.20486,13.16292588,0,2.924792674,-4.834111988,-14.26876512,0,0,0,0,1.09355257071484
10,"Finland","FIN",2010,45915.63537,48861.70413,44702.01158,5363352,8.394000053,79.87073171,17.64841,16.23,2319000,38.4144,37.05001,98.39909,0.322976,1.87,26.15829,4.90446687,0,2.714919867,0.31590803,-8.513195828,0,0,0,0,1.0368256310862
11,"France","FRA",2010,42322.29078,43174.34239,41718.61703,65027507,8.87100029,81.66341463,118.7593,21.631,76647000,26.7883,28.07949,101.2912,1.069697,2.03,17.84574,1.471630163,1,1.44701286,-0.303770529,-3.37173719,0,0,0,0,0.954016614974132
12,"Germany","DEU",2010,46927.32949,47572.41643,44975.9611,81776930,6.96600008,79.98780488,234.6069,23.034,26875000,42.56547,37.30315,94.73768,0.646158,1.39,26.84889,2.533231229,1,4.338691916,1.154421594,-5.457900872,0,0,0,0,1.1410690518093
13,"Greece","GRC",2010,33965.711,37696.93096,35980.92247,11121341,12.7130003,80.38780488,86.27883,23.708,15007000,22.10221,30.72689,108.6247,0.673372,1.48,13.82784,0.17802117,1,-5.600777661,-0.599389824,-4.55211725,0,0,0,0,0.719311651781225
14,"Hungary","HUN",2010,24493.29026,25979.67081,24276.72623,10000023,11.17199993,74.20731707,110.4609,31.089,9510000,81.75041,76.45389,94.70348,2.383609,1.25,25.32244,-15.8387855,0,0.892064394,1.235397085,-6.554912111,0,0,0,0,1.06927731211584
15,"Iceland","ISL",2010,46618.66356,51889.43989,48207.99405,318041,7.56400013,81.89756098,3.172479,6.426,489000,51.98429,42.10675,90.12247,6.425185,2.2,21.8779,1.878024911,0,-3.296816897,0.112891983,-7.094788211,0,0,0,0,1.23458329127753
16,"Ireland","IRL",2010,53041.27784,55749.33198,52382.95935,4560155,14.53299999,80.74390244,66.19473,38.458,7134000,103.0193,86.40241,83.61352,-3.14532,2.05,23.24889,16.99242244,0,1.256741686,-6.408033071,-6.038408903,0,0,0,0,1.1923197512662
17,"Israel","ISR",2010,34927.61874,34183.68039,33684.79166,7623600,8.479999542,81.60243902,352.2921,8.174,2803000,34.72324,32.84806,98.12482,1.553215,3.03,21.05865,2.984969686,0,3.689579221,1.18282728,-1.459435378,0,0,0,0,1.05708647633985
18,"Italy","ITA",2010,42858.85636,44827.03505,42266.73518,59277417,8.362999916,82.03658537,201.5279,31.673,43626000,25.07405,26.93214,101.8581,0.436361,1.46,21.86576,0.465342941,1,1.400915343,-1.615940627,-5.711508383,0,0,0,0,0.931008453097303
19,"Japan","JPN",2010,37489.5601,38043.89845,35987.78013,128070000,5.099999905,82.84268293,351.3098,9.188,8611000,15.03676,13.57625,98.53949,-1.89516,1.39,28.44461,0.130541249,3,4.173027538,-1.141424849,-5.404594188,0,0,0,0,1.10757830770647
20,"Korea, Rep.","KOR",2010,32575.37729,30682.45229,30740.90766,49554112,3.700000048,80.11707317,509.816,18.064,8798000,47.10374,44.29586,96.8151,3.161444,1.226,34.11678,0.830143714,2,6.274019889,2.23375226,0.27526898,0,0,0,0,1.06338921966974
21,"Latvia","LVA",2010,20953.3436,24639.15108,21482.76651,2097555,19.48200035,73.48292683,33.70108,32.159,1373000,53.56995,55.04191,101.4719,-0.4044,1.36,20.56528,1.995401875,0,-2.46440753,-2.325239512,-12.81044368,0,0,0,0,0.973257468717928
22,"Lithuania","LTU",2010,23992.4516,26877.45484,23151.42381,3097282,17.81399918,73.26829268,49.41814,33.243,1507000,64.12193,66.13022,102.0083,2.272877,1.5,26.18965,2.977662212,0,3.632725953,3.689037017,-13.8630352,0,0,0,0,0.969631282037169
23,"Luxembourg","LUX",2010,108196.7938,111920.0414,105077.9515,506953,4.361000061,80.63170732,208.6226,11.453,805000,174.5231,141.6383,67.11522,3.616723,1.63,11.42775,73.53262074,0,2.96812251,-3.028531918,-6.113373271,0,0,0,0,1.2321744895272
24,"Mexico","MEX",2010,17816.62012,18424.32719,17194.65681,114092963,5.302999973,75.065,58.69131,22.185,23290000,29.69766,31.06265,99.91383,4.545151,2.34,32.36191,1.965986632,0,3.617189436,-0.357632988,-6.67416705,0,0,0,0,0.956056872159973
25,"Netherlands","NLD",2010,52277.88345,54101.69285,51850.50054,16615394,4.988999844,80.70243902,492.5999,12.866,10883000,69.80367,61.7184,91.91473,0.940414,1.79,19.69424,13.67345153,1,0.82425996,1.773356602,-4.161038583,0,0,0,0,1.13100258593872
26,"New Zealand","NZL",2010,36592.82488,36885.95279,36440.99022,4350700,6.55700016,80.70243902,16.52311,13.84,2435000,30.25265,27.9586,97.7054,3.139814,2.17,21.18801,0.195272531,0,0.433213929,-1.866462286,-1.139261275,0,0,0,0,1.08205167640726
27,"Norway","NOR",2010,60290.07836,62468.51908,60620.3345,4889252,3.520999908,80.99756098,13.38626,20.898,4767000,39.75984,28.48972,88.72987,5.968212,1.95,34.76825,5.045810033,1,-0.54479433,-0.768118887,-2.958585549,0,0,0,0,1.39558549539974
28,"Poland","POL",2010,23968.81841,22450.8629,23068.39837,38042794,9.637000084,76.24634146,124.2092,39.108,12470000,40.05513,42.0532,101.9981,1.659661,1.41,29.17696,3.837716755,0,3.903857948,4.235572336,2.750474183,0,0,0,0,0.952487087784045
29,"Portugal","PRT",2010,31837.97283,32348.36991,31308.56726,10573100,10.77000046,79.02682927,115.4395,39.433,6756000,30.06931,37.71399,107.6447,0.642291,1.39,19.95009,3.769497772,1,1.690928749,0.174701188,-3.214390644,0,0,0,0,0.797298562151605
30,"Slovak Republic","SVK",2010,26071.81431,26143.15284,24683.98956,5391428,14.37899971,75.11219512,112.1089,45.315,1327000,77.31698,77.62709,100.3101,0.487941,1.43,30.66822,2.346129324,0,5.622368091,5.484389109,-5.581435756,0,0,0,0,0.996005131713684
31,"Slovenia","SVN",2010,33498.49934,36235.43582,33198.79016,2048583,7.236000061,79.42195122,101.6858,47.342,2049000,64.27482,63.21666,98.94183,-1.02932,1.57,26.50609,0.662657066,0,0.902771384,3.346279253,-8.380320513,0,0,0,0,1.01673862554586
32,"Spain","ESP",2010,37393.21164,39317.92594,37504.63363,46576897,19.86000061,81.62682927,93.15193,21.558,52677000,25.95168,26.97656,101.0249,0.153389,1.37,23.15978,2.576812313,0,-0.297088607,-0.709567924,-4.611871706,0,0,0,0,0.962008499230443
33,"Sweden","SWE",2010,48513.62121,48527.27581,46077.24549,9378126,8.609999657,81.45121951,22.85453,14.944,5183000,44.67885,39.56952,95.11665,0.953068,1.98,23.75273,0.126076303,0,5.052678573,-1.223069578,-5.151262729,0,0,0,0,1.1291228703305
34,"Switzerland","CHE",2010,64478.65374,65505.25738,63254.34561,7824909,4.80700016,82.24634146,198.0187,26.393,8628000,63.96567,53.28651,89.32077,0.317203,1.52,25.60055,3.02693574,1,1.935433928,0.864917241,-3.436225944,0,0,0,0,1.20041019762788
35,"Turkey","TUR",2010,20042.26319,19911.684,18734.75843,72326988,10.65999985,74.507,93.97631,29.175,31364000,20.44881,25.45041,105.0016,7.012658,2.151,24.60176,1.178776933,0,6.979031924,-0.353052184,-5.910728454,0,0,0,0,0.803476643401816
36,"United Kingdom","GBR",2010,42153.62975,43852.10763,41672.94281,62766365,7.787000179,80.40243902,259.4402,18.698,28295000,28.27507,30.27142,101.9963,1.533461,1.92,18.86647,2.696079361,1,1.153474893,-1.062893134,-4.969350243,0,1,0,0,0.934051656645113
37,"United States","USA",2010,54437.08345,55393.97974,53517.54431,309321666,9.633000374,78.54146341,33.81518,19.228,60010000,12.31506,15.74289,103.4278,1.165251,1.931,19.35529,1.761193112,3,1.718201295,-1.076700087,-3.38743566,0,0,0,0,0.782261706713316
38,"Brazil","BRA",2010,14868.33014,14110.34514,13957.67912,195713635,7.736000061,73.619,23.41593,15.665,5161000,10.86558,11.90659,101.041,8.423338,1.796,23.26795,3.729955689,0,6.524372804,4.054409568,-1.081943896,1,0,0,0,0.912568585967939
39,"China","CHN",2010,8810.618021,7351.066356,8002.152495,1337705000,4.526000023,74.409,142.4877,50.774,55664000,27.18533,23.53174,96.00403,6.881145,1.627,46.49782,4.003562471,2,10.10310072,9.093872102,8.857029819,0,0,0,0,1.15526221180414
40,"India","IND",2010,4224.871289,3711.213336,3946.915788,1234281170,5.636000156,66.693,415.137,69.07,5776000,22.40093,26.85427,105.9528,10.52603,2.581,30.72508,1.635034274,0,7.042346887,1.587598136,6.351088711,0,0,0,0,0.834166410034605
41,"Indonesia","IDN",2010,8285.327483,7656.295456,7904.920437,241834215,5.613999844,69.205,133.4943,50.086,7003000,24.29903,22.40224,98.10321,15.26429,2.483,42.77587,2.025179138,0,4.812281788,4.620033267,3.247327414,0,0,0,0,1.0846696580342
42,"South Africa","ZAF",2010,12452.33826,12628.20109,12262.14352,51216964,24.69300079,57.669,42.22025,37.782,8074000,28.61523,27.37375,98.7612,6.351038,2.598,27.38134,0.983955561,1,1.551072526,1.823487575,-2.898730937,0,0,0,1,1.04535293849034
43,"Costa Rica","CRI",2010,15905.21834,15695.05467,15344.64083,4577378,7.171000004,78.769,89.64704,28.264,2100000,33.17296,35.04562,101.8727,6.570813,1.885,23.23968,5.116701663,0,3.653246237,3.277983602,-2.232638559,0,0,0,0,0.946565077176549
44,"Russian Federation","RUS",2010,24272.46223,25211.13053,23237.66502,142849449,7.368999958,68.84121951,8.722634,26.313,22281000,29.21556,21.13994,92.82802,14.19111,1.567,29.99959,2.8308273,0,4.453094432,5.246214034,-7.827749092,0,0,0,0,1.382007706739
1,"Australia","AUS",2011,45830.11923,45132.30771,45354.40423,22340024,5.080999851,81.89512195,2.907986,14.7,5771000,21.43642,20.47032,99.03376,6.252729,1.926,26.43613,4.693723914,1,1.0488838,-0.142541245,0.492100956,0,0,0,0,1.04719515864921
2,"Austria","AUT",2011,53471.77009,51311.52543,52128.70105,8391643,4.56400013,80.98292683,101.6417,42.885,23012000,53.94867,51.15412,97.41678,1.83341,1.43,25.44743,5.331213212,1,2.576448318,-4.016340042,1.592577128,0,0,0,0,1.0546300082965
3,"Belgium","BEL",2011,48193.26963,47102.33028,48010.81972,11038264,7.139999866,80.58536585,364.5398,2.302,7494000,80.69736,80.79636,100.099,1.807316,1.81,20.7779,31.30695192,1,0.38001833,-2.805903633,1.928756882,0,0,0,0,0.998774697275966
4,"Canada","CAN",2011,46008.80502,44182.43386,45043.82706,34339328,7.511000156,81.44878049,3.776246,18.904,16014000,30.75017,31.8948,101.4368,3.236382,1.61,27.52127,2.143425226,1,2.142309004,-4.030419865,1.949628213,0,0,1,0,0.964112331790762
5,"Chile","CHL",2011,21644.46854,19668.1592,20602.44078,17233576,7.343999863,78.986,23.17799,12.868,3137000,37.76196,34.44371,96.68175,3.112907,1.87,34.70132,9.573600861,0,5.05778792,-2.601446898,4.750223814,0,0,0,0,1.0963383445047
6,"Colombia","COL",2011,12645.01044,11517.4411,11892.55985,45663099,10.11100006,75.655,41.15647,21.665,2042000,19.27651,20.19392,100.9188,5.990889,1.958,33.30216,4.372984284,0,5.916430129,0.020720027,3.402530845,0,0,0,0,0.954569989382943
7,"Czech Republic","CZE",2011,34030.443,32856.01471,33505.20625,10496088,6.710999966,77.87317073,135.8893,26.815,6715000,71.30716,67.47782,96.17066,0.020953,1.43,33.40823,1.837581407,0,1.567627262,-5.343397792,1.975868191,0,0,0,0,1.05674961046459
8,"Denmark","DNK",2011,51415.67416,50233.70269,50946.76336,5570572,7.572999954,79.8,131.2885,13.043,8471000,53.82015,47.42565,93.60551,0.638643,1.75,20.2547,3.941503188,0,0.920393696,-5.414013998,1.419486593,0,0,0,0,1.13483210035076
9,"Estonia","EST",2011,28215.94473,25433.94166,26182.05596,1327439,12.32800007,76.22926829,31.31491,32.035,2823000,85.83402,80.07011,94.2369,5.385822,1.61,25.49376,4.784416975,0,7.770611792,-14.26876512,2.924792674,0,0,0,0,1.07198578845464
10,"Finland","FIN",2011,46867.58698,44702.01158,45915.63537,5388272,7.781000137,80.47073171,17.73099,15.687,2623000,38.90039,39.67919,100.5677,2.623668,1.83,25.03106,-2.182793377,0,2.073262435,-8.513195828,2.714919867,0,0,0,0,0.980372583210494
11,"France","FRA",2011,43041.61318,41718.61703,42322.29078,65342780,8.81099987,82.11463415,119.3351,21.378,80499000,28.42134,30.36924,101.948,0.94796,2.01,17.97817,1.544897075,1,1.69963012,-3.37173719,1.44701286,0,0,0,0,0.935859441988012
12,"Germany","DEU",2011,49681.2864,44975.9611,46927.32949,80274983,5.823999882,80.43658537,230.3046,22.84,28374000,45.05714,40.14898,95.09185,1.070514,1.39,27.06897,2.604828006,1,5.868556631,-5.457900872,4.338691916,0,0,0,0,1.12224868477356
13,"Greece","GRC",2011,30909.49161,35980.92247,33965.711,11104899,17.86499977,80.73170732,86.15127,23.351,16427000,25.53542,32.3092,106.7738,0.798356,1.4,13.68227,0.379499532,1,-8.997954993,-4.55211725,-5.600777661,0,0,0,0,0.790345164844688
14,"Hungary","HUN",2011,25009.60982,24276.72623,24493.29026,9971727,11.02900028,74.85853659,110.1483,30.642,10250000,86.58564,80.46835,93.88271,2.182136,1.23,25.17142,7.611791333,0,2.108004102,-6.554912111,0.892064394,0,0,0,0,1.07602106915328
15,"Iceland","ISL",2011,47350.98599,48207.99405,46618.66356,319014,7.027999878,82.35853659,3.182185,6.413,566000,54.76126,47.05781,92.29655,3.139416,2.02,22.23142,7.302542892,0,1.570879052,-7.094788211,-3.296816897,0,0,0,0,1.16370183822834
16,"Ireland","IRL",2011,52991.85577,52382.95935,53041.27784,4580084,15.35299969,80.74634146,66.48402,38.258,7630000,103.791,84.96474,81.81111,1.496439,2.03,24.5628,9.979836073,0,-0.093176619,-6.038408903,1.256741686,0,0,0,0,1.22157732725363
17,"Israel","ISR",2011,35928.2255,33684.79166,34927.61874,7765800,7.138999939,81.65609756,358.8632,8.108,2820000,35.32579,35.52428,100.1985,2.052194,2.98,20.70713,3.309383562,0,2.864800981,-1.459435378,3.689579221,0,0,0,0,0.994412553892718
18,"Italy","ITA",2011,43087.84585,42266.73518,42858.85636,59379449,8.359000206,82.18780488,201.8748,31.556,46119000,26.87246,28.27306,101.4006,1.607177,1.44,21.7497,1.503735448,1,0.53428744,-5.711508383,1.400915343,0,0,0,0,0.950461676238794
19,"Japan","JPN",2011,37515.71387,35987.78013,37489.5601,127833000,4.520999908,82.59121951,350.6549,8.931,6219000,14.925,15.46801,100.543,-1.67433,1.39,26.88171,-0.013816039,3,0.069762808,-5.404594188,4.173027538,0,0,0,0,0.964894643848821
20,"Korea, Rep.","KOR",2011,33515.97934,30740.90766,32575.37729,49936638,3.400000095,80.56829268,513.8043,18.077,9795000,53.33773,52.22858,98.5051,1.584604,1.244,34.45097,0.77982926,2,2.891411994,0.27526898,6.274019889,0,0,0,0,1.0212364571275
21,"Latvia","LVA",2011,22679.49014,21482.76651,20953.3436,2059709,16.20599937,73.57560976,33.11429,32.131,1493000,57.7696,62.74342,104.9738,6.403879,1.33,21.0919,5.333385506,0,8.238048179,-12.81044368,-2.46440753,0,0,0,0,0.920727623709387
22,"Lithuania","LTU",2011,26019.19801,23151.42381,23992.4516,3028115,15.39000034,73.56341463,48.31533,33.259,1775000,73.0757,75.76808,102.6924,5.37762,1.55,28.04161,4.328246514,0,8.447433601,-13.8630352,3.632725953,0,0,0,0,0.964465511070097
23,"Luxembourg","LUX",2011,108505.455,105077.9515,108196.7938,518347,4.901000023,80.98780488,213.3115,11.094,874000,177.9897,145.46,67.4703,4.773591,1.52,11.18867,14.73745723,0,0.28527751,-6.113373271,2.96812251,0,0,0,0,1.2236333012512
24,"Mexico","MEX",2011,18213.42491,17194.65681,17816.62012,115695473,5.170000076,75.011,59.51566,21.889,23403000,31.03671,32.43297,99.86499,5.842873,2.317,33.5568,2.090945384,0,2.227160852,-6.67416705,3.617189436,0,0,0,0,0.956949363564299
25,"Netherlands","NLD",2011,52841.76745,51850.50054,52277.88345,16693074,4.977000237,81.20487805,495.0496,12.121,11300000,75.50307,66.9687,91.46564,0.193652,1.76,20.06615,36.73002673,1,1.078628214,-4.161038583,0.82425996,0,0,0,0,1.12743819127443
